Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
41682796,Sokoto,Bodinga,Bodinga Tauma,1-Aug-17,SokotoBodingaBodinga Tauma01/08/2017-1,24,0,6,0,42,3573,7627,23,2451,411,0,0,1121,1532,48,107,45,101,3,6,84,171,82,168,2,3,0,4840,9134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,Sweets,,,0,0,TRUE
45861796,Sokoto,Bodinga,Danchadi,1-Aug-17,SokotoBodingaDanchadi01/08/2017-1,56,0,14,0,41,4639,8396,18,2304,366,0,0,981,1347,88,189,85,177,3,12,102,199,100,197,2,2,0,2977,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,Sweets,,,0,0,TRUE
50417941,Sokoto,Bodinga,Darhela Badau,1-Aug-17,SokotoBodingaDarhela Badau01/08/2017-1,22,0,5,0,47,1554,3030,12,801,180,0,0,411,591,44,100,40,91,4,9,62,87,61,85,1,2,0,4185,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,Sweets,,,0,0,TRUE
50633688,Sokoto,Bodinga,Dingyadi,1-Aug-17,SokotoBodingaDingyadi01/08/2017-1,51,0,10,0,23,238,4410,17,2394,481,0,0,1360,1841,180,324,175,314,5,10,97,141,96,140,1,1,0,3823,8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,Sweets,,,0,0,TRUE
42648064,Sokoto,Bodinga,Kaura Miyo,1-Aug-17,SokotoBodingaKaura Miyo01/08/2017-1,74,0,18,0,34,6110,2132,19,2184,310,0,0,1222,1532,265,624,254,601,11,23,163,212,160,209,3,3,0,5711,10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,Sweets,,,0,0,TRUE
24625805,Sokoto,Bodinga,Kwacciyar Lalle,1-Aug-17,SokotoBodingaKwacciyar Lalle01/08/2017-1,39,0,9,0,29,2555,2522,15,2178,368,0,0,777,1145,53,99,50,94,3,5,51,89,50,88,1,1,0,1425,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,Sweets,,,0,0,TRUE
49812338,Sokoto,Bodinga,Sifawa Lukuyawa,1-Aug-17,SokotoBodingaSifawa Lukuyawa01/08/2017-1,31,0,7,0,53,2117,4583,13,2401,293,0,0,910,1203,64,128,58,118,6,10,41,64,40,63,1,1,0,1865,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,Sweets,,,0,0,TRUE
53961792,Sokoto,Bodinga,Takatuku Madorawa,1-Aug-17,SokotoBodingaTakatuku Madorawa01/08/2017-1,24,0,6,0,40,2336,3728,21,2278,301,0,0,876,1177,73,180,73,180,0,0,39,50,38,49,1,1,0,1174,4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,Sweets,,,0,0,TRUE
33917142,Sokoto,Bodinga,Tulluwa,1-Aug-17,SokotoBodingaTulluwa01/08/2017-1,32,0,8,0,55,3184,9805,18,2500,460,0,0,1114,1574,91,145,87,133,4,12,67,90,66,89,1,1,0,2444,6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,Sweets,,,0,0,TRUE
6160705,Sokoto,Dange-Shuni,Bodai,1-Aug-17,SokotoDange-ShuniBodai01/08/2017-1,38,0,5,0,0,2656,4843,1,4009,245,0,0,351,596,111,190,110,188,1,2,87,130,87,130,0,0,0,0,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,TRUE
