Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 15-Jan 3 weeks DELTA ISOKO SOUTH,SIA,15-Jan,3 weeks,Delta,Isoko South,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA NDOKWA EAST,SIA,15-Jan,3 weeks,Delta,Ndokwa East,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA NDOKWA WEST,SIA,15-Jan,3 weeks,Delta,Ndokwa West,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA OKPE,SIA,15-Jan,3 weeks,Delta,Okpe,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA OSHIMILI NORTH,SIA,15-Jan,3 weeks,Delta,Oshimili North,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA OSHIMILI SOUTH,SIA,15-Jan,3 weeks,Delta,Oshimili South,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA PATANI,SIA,15-Jan,3 weeks,Delta,Patani,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA SAPELE,SIA,15-Jan,3 weeks,Delta,Sapele,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA UDU,SIA,15-Jan,3 weeks,Delta,Udu,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA UGHELLI NORTH,SIA,15-Jan,3 weeks,Delta,Ughelli North,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA UGHELLI SOUTH,SIA,15-Jan,3 weeks,Delta,Ughelli South,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA UKWUANI,SIA,15-Jan,3 weeks,Delta,Ukwuani,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA UVWIE,SIA,15-Jan,3 weeks,Delta,Uvwie,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA WARRI NORTH,SIA,15-Jan,3 weeks,Delta,Warri North,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA WARRI SOUTH,SIA,15-Jan,3 weeks,Delta,Warri South,,,,,,,,,,,,
SIA 15-Jan 3 weeks DELTA WARRI SOUTH-WEST,SIA,15-Jan,3 weeks,Delta,Warri South-West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI ABAKALIKI,SIA,15-Jan,3 weeks,Ebonyi,Abakaliki,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI AFIKPO NORTH,SIA,15-Jan,3 weeks,Ebonyi,Afikpo North,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI AFIKPO SOUTH,SIA,15-Jan,3 weeks,Ebonyi,Afikpo South,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI EBONYI,SIA,15-Jan,3 weeks,Ebonyi,Ebonyi,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI EZZA NORTH,SIA,15-Jan,3 weeks,Ebonyi,Ezza North,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI EZZA SOUTH,SIA,15-Jan,3 weeks,Ebonyi,Ezza South,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI IKWO,SIA,15-Jan,3 weeks,Ebonyi,Ikwo,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI ISHIELU,SIA,15-Jan,3 weeks,Ebonyi,Ishielu,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI IVO,SIA,15-Jan,3 weeks,Ebonyi,Ivo,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI IZZI,SIA,15-Jan,3 weeks,Ebonyi,Izzi,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI OHAOZARA,SIA,15-Jan,3 weeks,Ebonyi,Ohaozara,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI OHAUKWU,SIA,15-Jan,3 weeks,Ebonyi,Ohaukwu,,,,,,,,,,,,
SIA 15-Jan 3 weeks EBONYI ONICHA,SIA,15-Jan,3 weeks,Ebonyi,Onicha,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO AKOKO-EDO,SIA,15-Jan,3 weeks,Edo,Akoko-Edo,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO EGOR,SIA,15-Jan,3 weeks,Edo,Egor,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ESAN  NORTH-EAST,SIA,15-Jan,3 weeks,Edo,Esan  North-East,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ESAN CENTRAL,SIA,15-Jan,3 weeks,Edo,Esan Central,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ESAN SOUTH-EAST,SIA,15-Jan,3 weeks,Edo,Esan South-East,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ESAN WEST,SIA,15-Jan,3 weeks,Edo,Esan West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ETSAKO CENTRAL,SIA,15-Jan,3 weeks,Edo,Etsako Central,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ETSAKO EAST,SIA,15-Jan,3 weeks,Edo,Etsako East,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ETSAKO WEST,SIA,15-Jan,3 weeks,Edo,Etsako West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO IGUEGBEN,SIA,15-Jan,3 weeks,Edo,Iguegben,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO IKPOBA-OKHA,SIA,15-Jan,3 weeks,Edo,Ikpoba-Okha,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO OREDO,SIA,15-Jan,3 weeks,Edo,Oredo,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO ORHIONMWON,SIA,15-Jan,3 weeks,Edo,Orhionmwon,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO OVIA NORTH-EAST,SIA,15-Jan,3 weeks,Edo,Ovia North-East,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO OVIA SOUTH-WEST,SIA,15-Jan,3 weeks,Edo,Ovia South-West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO OWAN EAST,SIA,15-Jan,3 weeks,Edo,Owan East,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO OWAN WEST,SIA,15-Jan,3 weeks,Edo,Owan West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EDO UHUNMWONDE,SIA,15-Jan,3 weeks,Edo,Uhunmwonde,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI ADO-EKITI,SIA,15-Jan,3 weeks,Ekiti,Ado-Ekiti,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI EFON,SIA,15-Jan,3 weeks,Ekiti,Efon,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI EKITI EAST,SIA,15-Jan,3 weeks,Ekiti,Ekiti East,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI EKITI SOUTH-WEST,SIA,15-Jan,3 weeks,Ekiti,Ekiti South-West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI EKITI WEST,SIA,15-Jan,3 weeks,Ekiti,Ekiti West,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI EMURE,SIA,15-Jan,3 weeks,Ekiti,Emure,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI GBONYIN,SIA,15-Jan,3 weeks,Ekiti,Gbonyin,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI IDO-OSI,SIA,15-Jan,3 weeks,Ekiti,Ido-Osi,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI IJERO,SIA,15-Jan,3 weeks,Ekiti,Ijero,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI IKERE,SIA,15-Jan,3 weeks,Ekiti,Ikere,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI IKOLE,SIA,15-Jan,3 weeks,Ekiti,Ikole,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI ILEJEMEJE,SIA,15-Jan,3 weeks,Ekiti,Ilejemeje,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI IREPODUN/IFELODUN,SIA,15-Jan,3 weeks,Ekiti,Irepodun/Ifelodun,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI ISE/ORUN,SIA,15-Jan,3 weeks,Ekiti,Ise/Orun,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI MOBA,SIA,15-Jan,3 weeks,Ekiti,Moba,,,,,,,,,,,,
SIA 15-Jan 3 weeks EKITI OYE,SIA,15-Jan,3 weeks,Ekiti,Oye,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU ANINRI,SIA,15-Jan,3 weeks,Enugu,Aninri,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU AWGU,SIA,15-Jan,3 weeks,Enugu,Awgu,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU ENUGU EAST,SIA,15-Jan,3 weeks,Enugu,Enugu East,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU ENUGU NORTH,SIA,15-Jan,3 weeks,Enugu,Enugu North,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU ENUGU SOUTH,SIA,15-Jan,3 weeks,Enugu,Enugu South,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU EZEAGU,SIA,15-Jan,3 weeks,Enugu,Ezeagu,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU IGBO-ETITI,SIA,15-Jan,3 weeks,Enugu,Igbo-Etiti,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU IGBO-EZE-NORTH,SIA,15-Jan,3 weeks,Enugu,Igbo-Eze-North,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU IGBO-EZE-SOUTH,SIA,15-Jan,3 weeks,Enugu,Igbo-Eze-South,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU ISI-UZO,SIA,15-Jan,3 weeks,Enugu,Isi-Uzo,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU NKANU EAST,SIA,15-Jan,3 weeks,Enugu,Nkanu East,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU NKANU WEST,SIA,15-Jan,3 weeks,Enugu,Nkanu West,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU NSUKKA,SIA,15-Jan,3 weeks,Enugu,Nsukka,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU OJI-RIVER,SIA,15-Jan,3 weeks,Enugu,Oji-River,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU UDENU,SIA,15-Jan,3 weeks,Enugu,Udenu,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU UDI,SIA,15-Jan,3 weeks,Enugu,Udi,,,,,,,,,,,,
SIA 15-Jan 3 weeks ENUGU UZO-UWANI,SIA,15-Jan,3 weeks,Enugu,Uzo-Uwani,,,,,,,,,,,,
SIA 15-Jan 3 weeks FCT ABAJI,SIA,15-Jan,3 weeks,Fct,Abaji,,,,,,,,,,,,
SIA 15-Jan 3 weeks FCT BWARI,SIA,15-Jan,3 weeks,Fct,Bwari,,,,,,,,,,,,
SIA 15-Jan 3 weeks FCT GWAGWALADA,SIA,15-Jan,3 weeks,Fct,Gwagwalada,,,,,,,,,,,,
SIA 15-Jan 3 weeks FCT KUJE,SIA,15-Jan,3 weeks,Fct,Kuje,,,,,,,,,,,,
SIA 15-Jan 3 weeks FCT KWALI,SIA,15-Jan,3 weeks,Fct,Kwali,,,,,,,,,,,,
SIA 15-Jan 3 weeks FCT MUNICIPAL AREA COUNCIL,SIA,15-Jan,3 weeks,Fct,Municipal Area Council,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE AKKO,SIA,15-Jan,3 weeks,Gombe,Akko,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE BALANGA,SIA,15-Jan,3 weeks,Gombe,Balanga,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE BILLIRI,SIA,15-Jan,3 weeks,Gombe,Billiri,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE DUKKU,SIA,15-Jan,3 weeks,Gombe,Dukku,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE FUNAKAYE,SIA,15-Jan,3 weeks,Gombe,Funakaye,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE GOMBE,SIA,15-Jan,3 weeks,Gombe,Gombe,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE KALTUNGO,SIA,15-Jan,3 weeks,Gombe,Kaltungo,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE KWAMI,SIA,15-Jan,3 weeks,Gombe,Kwami,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE NAFADA,SIA,15-Jan,3 weeks,Gombe,Nafada,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE SHOMGOM,SIA,15-Jan,3 weeks,Gombe,Shomgom,,,,,,,,,,,,
SIA 15-Jan 3 weeks GOMBE YAMALTU/DEBA,SIA,15-Jan,3 weeks,Gombe,Yamaltu/Deba,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ABOH-MBAISE,SIA,15-Jan,3 weeks,Imo,Aboh-Mbaise,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO AHIAZU-MBAISE,SIA,15-Jan,3 weeks,Imo,Ahiazu-Mbaise,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO EHIME -MBANO,SIA,15-Jan,3 weeks,Imo,Ehime -Mbano,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO EZINIHITTE,SIA,15-Jan,3 weeks,Imo,Ezinihitte,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO IDEATO NORTH,SIA,15-Jan,3 weeks,Imo,Ideato North,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO IDEATO SOUTH,SIA,15-Jan,3 weeks,Imo,Ideato South,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO IHITTE/UBOMA,SIA,15-Jan,3 weeks,Imo,Ihitte/Uboma,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO IKEDURU,SIA,15-Jan,3 weeks,Imo,Ikeduru,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ISIALA MBANO,SIA,15-Jan,3 weeks,Imo,Isiala Mbano,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ISU,SIA,15-Jan,3 weeks,Imo,Isu,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO MBATOLI,SIA,15-Jan,3 weeks,Imo,Mbatoli,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO NGOR-OKPALA,SIA,15-Jan,3 weeks,Imo,Ngor-Okpala,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO NJABA,SIA,15-Jan,3 weeks,Imo,Njaba,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO NKWERRE,SIA,15-Jan,3 weeks,Imo,Nkwerre,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO NWANGELE,SIA,15-Jan,3 weeks,Imo,Nwangele,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OBOWO,SIA,15-Jan,3 weeks,Imo,Obowo,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OGUTA,SIA,15-Jan,3 weeks,Imo,Oguta,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OHAJI/EGBEMA,SIA,15-Jan,3 weeks,Imo,Ohaji/Egbema,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OKIGWE,SIA,15-Jan,3 weeks,Imo,Okigwe,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ORLU,SIA,15-Jan,3 weeks,Imo,Orlu,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ORSU,SIA,15-Jan,3 weeks,Imo,Orsu,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ORU EAST,SIA,15-Jan,3 weeks,Imo,Oru East,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO ORU WEST,SIA,15-Jan,3 weeks,Imo,Oru West,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OWERRI MUNICIPAL,SIA,15-Jan,3 weeks,Imo,Owerri Municipal,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OWERRI NORTH,SIA,15-Jan,3 weeks,Imo,Owerri North,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO OWERRI WEST,SIA,15-Jan,3 weeks,Imo,Owerri West,,,,,,,,,,,,
SIA 15-Jan 3 weeks IMO UNUIMO,SIA,15-Jan,3 weeks,Imo,Unuimo,,,,,,,,,,,,
SIA 15-Jan 3 weeks JIGAWA AUYO,SIA,15-Jan,3 weeks,Jigawa,Auyo,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA BABURA,SIA,15-Jan,3 weeks,Jigawa,Babura,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA BIRINIWA,SIA,15-Jan,3 weeks,Jigawa,Biriniwa,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA BIRNIN KUDU,SIA,15-Jan,3 weeks,Jigawa,Birnin Kudu,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA BUJI,SIA,15-Jan,3 weeks,Jigawa,Buji,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA DUTSE,SIA,15-Jan,3 weeks,Jigawa,Dutse,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA GAGARAWA,SIA,15-Jan,3 weeks,Jigawa,Gagarawa,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA GARKI,SIA,15-Jan,3 weeks,Jigawa,Garki,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA GUMEL,SIA,15-Jan,3 weeks,Jigawa,Gumel,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA GURI,SIA,15-Jan,3 weeks,Jigawa,Guri,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA GWARAM,SIA,15-Jan,3 weeks,Jigawa,Gwaram,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA GWIWA,SIA,15-Jan,3 weeks,Jigawa,Gwiwa,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA HADEJIA,SIA,15-Jan,3 weeks,Jigawa,Hadejia,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA JAHUN,SIA,15-Jan,3 weeks,Jigawa,Jahun,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA KAFIN HAUSA,SIA,15-Jan,3 weeks,Jigawa,Kafin Hausa,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA KAUGAMA,SIA,15-Jan,3 weeks,Jigawa,Kaugama,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA KAZAURE,SIA,15-Jan,3 weeks,Jigawa,Kazaure,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA KIRI KASAMA,SIA,15-Jan,3 weeks,Jigawa,Kiri Kasama,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA KIYAWA,SIA,15-Jan,3 weeks,Jigawa,Kiyawa,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA MAIGATARI,SIA,15-Jan,3 weeks,Jigawa,Maigatari,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA MALAM MADURI,SIA,15-Jan,3 weeks,Jigawa,Malam Maduri,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA MIGA,SIA,15-Jan,3 weeks,Jigawa,Miga,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA RINGIM,SIA,15-Jan,3 weeks,Jigawa,Ringim,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA RONI,SIA,15-Jan,3 weeks,Jigawa,Roni,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA SULE TANKAKAR,SIA,15-Jan,3 weeks,Jigawa,Sule Tankakar,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA TAURA,SIA,15-Jan,3 weeks,Jigawa,Taura,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks JIGAWA YANKWASHI,SIA,15-Jan,3 weeks,Jigawa,Yankwashi,No,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA BIRNIN GWARI,SIA,15-Jan,3 weeks,Kaduna,Birnin Gwari,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA CHIKUN,SIA,15-Jan,3 weeks,Kaduna,Chikun,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA GIWA,SIA,15-Jan,3 weeks,Kaduna,Giwa,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA IGABI,SIA,15-Jan,3 weeks,Kaduna,Igabi,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA IKARA,SIA,15-Jan,3 weeks,Kaduna,Ikara,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA JABA,SIA,15-Jan,3 weeks,Kaduna,Jaba,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA JEMA'A,SIA,15-Jan,3 weeks,Kaduna,Jema'a,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KACHIA,SIA,15-Jan,3 weeks,Kaduna,Kachia,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KADUNA NORTH,SIA,15-Jan,3 weeks,Kaduna,Kaduna North,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KADUNA SOUTH,SIA,15-Jan,3 weeks,Kaduna,Kaduna South,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KAGARKO,SIA,15-Jan,3 weeks,Kaduna,Kagarko,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KAJURU,SIA,15-Jan,3 weeks,Kaduna,Kajuru,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KAURA,SIA,15-Jan,3 weeks,Kaduna,Kaura,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KAURU,SIA,15-Jan,3 weeks,Kaduna,Kauru,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KUBAN,SIA,15-Jan,3 weeks,Kaduna,Kuban,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA KUDAN,SIA,15-Jan,3 weeks,Kaduna,Kudan,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA LERE,SIA,15-Jan,3 weeks,Kaduna,Lere,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA MAKARFI,SIA,15-Jan,3 weeks,Kaduna,Makarfi,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA SABON GARI,SIA,15-Jan,3 weeks,Kaduna,Sabon Gari,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA SANGA,SIA,15-Jan,3 weeks,Kaduna,Sanga,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA SOBA,SIA,15-Jan,3 weeks,Kaduna,Soba,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA ZANGON KATAF,SIA,15-Jan,3 weeks,Kaduna,Zangon Kataf,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KADUNA ZARIA,SIA,15-Jan,3 weeks,Kaduna,Zaria,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jan 3 weeks KANO AJINGI,SIA,15-Jan,3 weeks,Kano,Ajingi,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO ALBASU,SIA,15-Jan,3 weeks,Kano,Albasu,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO BAGWAI,SIA,15-Jan,3 weeks,Kano,Bagwai,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO BEBEJI,SIA,15-Jan,3 weeks,Kano,Bebeji,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO BICHI,SIA,15-Jan,3 weeks,Kano,Bichi,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO BUNKURE,SIA,15-Jan,3 weeks,Kano,Bunkure,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO DALA,SIA,15-Jan,3 weeks,Kano,Dala,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO DAMBATTA,SIA,15-Jan,3 weeks,Kano,Dambatta,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO DAWAKIN KUDU,SIA,15-Jan,3 weeks,Kano,Dawakin Kudu,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO DAWAKIN TOFA,SIA,15-Jan,3 weeks,Kano,Dawakin Tofa,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO DOGUWA,SIA,15-Jan,3 weeks,Kano,Doguwa,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO FAGGE,SIA,15-Jan,3 weeks,Kano,Fagge,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GABASAWA,SIA,15-Jan,3 weeks,Kano,Gabasawa,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GARKO,SIA,15-Jan,3 weeks,Kano,Garko,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GARUM MALLAM,SIA,15-Jan,3 weeks,Kano,Garum Mallam,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GAYA,SIA,15-Jan,3 weeks,Kano,Gaya,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GEZAWA,SIA,15-Jan,3 weeks,Kano,Gezawa,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GWALE,SIA,15-Jan,3 weeks,Kano,Gwale,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO GWARZO,SIA,15-Jan,3 weeks,Kano,Gwarzo,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO KABO,SIA,15-Jan,3 weeks,Kano,Kabo,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO KANO MUNICIPAL,SIA,15-Jan,3 weeks,Kano,Kano Municipal,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO KARAYE,SIA,15-Jan,3 weeks,Kano,Karaye,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO KIBIYA,SIA,15-Jan,3 weeks,Kano,Kibiya,,,,,,,,,,,,
SIA 15-Jan 3 weeks KANO KIRU,SIA,15-Jan,3 weeks,Kano,Kiru,,,,,,,,,,,,
