Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 17-Jan 3 weeks CROSS RIVER IKOM,SIA,17-Jan,3 weeks,Cross River,Ikom,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER OBANLIKU,SIA,17-Jan,3 weeks,Cross River,Obanliku,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER OBUBRA,SIA,17-Jan,3 weeks,Cross River,Obubra,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER OBUDU,SIA,17-Jan,3 weeks,Cross River,Obudu,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER ODUKPANI,SIA,17-Jan,3 weeks,Cross River,Odukpani,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER OGOJA,SIA,17-Jan,3 weeks,Cross River,Ogoja,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER YAKURR,SIA,17-Jan,3 weeks,Cross River,Yakurr,,,,,,,,,,,,
SIA 17-Jan 3 weeks CROSS RIVER YALA,SIA,17-Jan,3 weeks,Cross River,Yala,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA ANIOCHA NORTH,SIA,17-Jan,3 weeks,Delta,Aniocha North,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA ANIOCHA SOUTH,SIA,17-Jan,3 weeks,Delta,Aniocha South,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA BOMADI,SIA,17-Jan,3 weeks,Delta,Bomadi,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA BURUTU,SIA,17-Jan,3 weeks,Delta,Burutu,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA ETHIOPE EAST,SIA,17-Jan,3 weeks,Delta,Ethiope East,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA ETHIOPE WEST,SIA,17-Jan,3 weeks,Delta,Ethiope West,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA IKA NORTH EAST,SIA,17-Jan,3 weeks,Delta,Ika North East,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA IKA SOUTH,SIA,17-Jan,3 weeks,Delta,Ika South,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA ISOKO NORTH,SIA,17-Jan,3 weeks,Delta,Isoko North,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA ISOKO SOUTH,SIA,17-Jan,3 weeks,Delta,Isoko South,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA NDOKWA EAST,SIA,17-Jan,3 weeks,Delta,Ndokwa East,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA NDOKWA WEST,SIA,17-Jan,3 weeks,Delta,Ndokwa West,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA OKPE,SIA,17-Jan,3 weeks,Delta,Okpe,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA OSHIMILI NORTH,SIA,17-Jan,3 weeks,Delta,Oshimili North,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA OSHIMILI SOUTH,SIA,17-Jan,3 weeks,Delta,Oshimili South,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA PATANI,SIA,17-Jan,3 weeks,Delta,Patani,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA SAPELE,SIA,17-Jan,3 weeks,Delta,Sapele,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA UDU,SIA,17-Jan,3 weeks,Delta,Udu,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA UGHELLI NORTH,SIA,17-Jan,3 weeks,Delta,Ughelli North,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA UGHELLI SOUTH,SIA,17-Jan,3 weeks,Delta,Ughelli South,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA UKWUANI,SIA,17-Jan,3 weeks,Delta,Ukwuani,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA UVWIE,SIA,17-Jan,3 weeks,Delta,Uvwie,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA WARRI NORTH,SIA,17-Jan,3 weeks,Delta,Warri North,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA WARRI SOUTH,SIA,17-Jan,3 weeks,Delta,Warri South,,,,,,,,,,,,
SIA 17-Jan 3 weeks DELTA WARRI SOUTH-WEST,SIA,17-Jan,3 weeks,Delta,Warri South-West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI ABAKALIKI,SIA,17-Jan,3 weeks,Ebonyi,Abakaliki,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI AFIKPO NORTH,SIA,17-Jan,3 weeks,Ebonyi,Afikpo North,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI AFIKPO SOUTH,SIA,17-Jan,3 weeks,Ebonyi,Afikpo South,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI EBONYI,SIA,17-Jan,3 weeks,Ebonyi,Ebonyi,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI EZZA NORTH,SIA,17-Jan,3 weeks,Ebonyi,Ezza North,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI EZZA SOUTH,SIA,17-Jan,3 weeks,Ebonyi,Ezza South,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI IKWO,SIA,17-Jan,3 weeks,Ebonyi,Ikwo,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI ISHIELU,SIA,17-Jan,3 weeks,Ebonyi,Ishielu,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI IVO,SIA,17-Jan,3 weeks,Ebonyi,Ivo,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI IZZI,SIA,17-Jan,3 weeks,Ebonyi,Izzi,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI OHAOZARA,SIA,17-Jan,3 weeks,Ebonyi,Ohaozara,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI OHAUKWU,SIA,17-Jan,3 weeks,Ebonyi,Ohaukwu,,,,,,,,,,,,
SIA 17-Jan 3 weeks EBONYI ONICHA,SIA,17-Jan,3 weeks,Ebonyi,Onicha,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO AKOKO-EDO,SIA,17-Jan,3 weeks,Edo,Akoko-Edo,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO EGOR,SIA,17-Jan,3 weeks,Edo,Egor,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ESAN  NORTH-EAST,SIA,17-Jan,3 weeks,Edo,Esan  North-East,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ESAN CENTRAL,SIA,17-Jan,3 weeks,Edo,Esan Central,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ESAN SOUTH-EAST,SIA,17-Jan,3 weeks,Edo,Esan South-East,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ESAN WEST,SIA,17-Jan,3 weeks,Edo,Esan West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ETSAKO CENTRAL,SIA,17-Jan,3 weeks,Edo,Etsako Central,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ETSAKO EAST,SIA,17-Jan,3 weeks,Edo,Etsako East,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ETSAKO WEST,SIA,17-Jan,3 weeks,Edo,Etsako West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO IGUEGBEN,SIA,17-Jan,3 weeks,Edo,Iguegben,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO IKPOBA-OKHA,SIA,17-Jan,3 weeks,Edo,Ikpoba-Okha,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO OREDO,SIA,17-Jan,3 weeks,Edo,Oredo,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO ORHIONMWON,SIA,17-Jan,3 weeks,Edo,Orhionmwon,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO OVIA NORTH-EAST,SIA,17-Jan,3 weeks,Edo,Ovia North-East,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO OVIA SOUTH-WEST,SIA,17-Jan,3 weeks,Edo,Ovia South-West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO OWAN EAST,SIA,17-Jan,3 weeks,Edo,Owan East,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO OWAN WEST,SIA,17-Jan,3 weeks,Edo,Owan West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EDO UHUNMWONDE,SIA,17-Jan,3 weeks,Edo,Uhunmwonde,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI ADO-EKITI,SIA,17-Jan,3 weeks,Ekiti,Ado-Ekiti,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI EFON,SIA,17-Jan,3 weeks,Ekiti,Efon,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI EKITI EAST,SIA,17-Jan,3 weeks,Ekiti,Ekiti East,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI EKITI SOUTH-WEST,SIA,17-Jan,3 weeks,Ekiti,Ekiti South-West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI EKITI WEST,SIA,17-Jan,3 weeks,Ekiti,Ekiti West,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI EMURE,SIA,17-Jan,3 weeks,Ekiti,Emure,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI GBONYIN,SIA,17-Jan,3 weeks,Ekiti,Gbonyin,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI IDO-OSI,SIA,17-Jan,3 weeks,Ekiti,Ido-Osi,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI IJERO,SIA,17-Jan,3 weeks,Ekiti,Ijero,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI IKERE,SIA,17-Jan,3 weeks,Ekiti,Ikere,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI IKOLE,SIA,17-Jan,3 weeks,Ekiti,Ikole,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI ILEJEMEJE,SIA,17-Jan,3 weeks,Ekiti,Ilejemeje,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI IREPODUN/IFELODUN,SIA,17-Jan,3 weeks,Ekiti,Irepodun/Ifelodun,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI ISE/ORUN,SIA,17-Jan,3 weeks,Ekiti,Ise/Orun,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI MOBA,SIA,17-Jan,3 weeks,Ekiti,Moba,,,,,,,,,,,,
SIA 17-Jan 3 weeks EKITI OYE,SIA,17-Jan,3 weeks,Ekiti,Oye,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU ANINRI,SIA,17-Jan,3 weeks,Enugu,Aninri,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU AWGU,SIA,17-Jan,3 weeks,Enugu,Awgu,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU ENUGU EAST,SIA,17-Jan,3 weeks,Enugu,Enugu East,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU ENUGU NORTH,SIA,17-Jan,3 weeks,Enugu,Enugu North,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU ENUGU SOUTH,SIA,17-Jan,3 weeks,Enugu,Enugu South,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU EZEAGU,SIA,17-Jan,3 weeks,Enugu,Ezeagu,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU IGBO-ETITI,SIA,17-Jan,3 weeks,Enugu,Igbo-Etiti,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU IGBO-EZE-NORTH,SIA,17-Jan,3 weeks,Enugu,Igbo-Eze-North,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU IGBO-EZE-SOUTH,SIA,17-Jan,3 weeks,Enugu,Igbo-Eze-South,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU ISI-UZO,SIA,17-Jan,3 weeks,Enugu,Isi-Uzo,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU NKANU EAST,SIA,17-Jan,3 weeks,Enugu,Nkanu East,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU NKANU WEST,SIA,17-Jan,3 weeks,Enugu,Nkanu West,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU NSUKKA,SIA,17-Jan,3 weeks,Enugu,Nsukka,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU OJI-RIVER,SIA,17-Jan,3 weeks,Enugu,Oji-River,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU UDENU,SIA,17-Jan,3 weeks,Enugu,Udenu,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU UDI,SIA,17-Jan,3 weeks,Enugu,Udi,,,,,,,,,,,,
SIA 17-Jan 3 weeks ENUGU UZO-UWANI,SIA,17-Jan,3 weeks,Enugu,Uzo-Uwani,,,,,,,,,,,,
SIA 17-Jan 3 weeks FCT ABAJI,SIA,17-Jan,3 weeks,Fct,Abaji,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks FCT BWARI,SIA,17-Jan,3 weeks,Fct,Bwari,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks FCT GWAGWALADA,SIA,17-Jan,3 weeks,Fct,Gwagwalada,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks FCT KUJE,SIA,17-Jan,3 weeks,Fct,Kuje,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks FCT KWALI,SIA,17-Jan,3 weeks,Fct,Kwali,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks FCT MUNICIPAL AREA COUNCIL,SIA,17-Jan,3 weeks,Fct,Municipal Area Council,No,No,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks GOMBE AKKO,SIA,17-Jan,3 weeks,Gombe,Akko,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE BALANGA,SIA,17-Jan,3 weeks,Gombe,Balanga,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE BILLIRI,SIA,17-Jan,3 weeks,Gombe,Billiri,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE DUKKU,SIA,17-Jan,3 weeks,Gombe,Dukku,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE FUNAKAYE,SIA,17-Jan,3 weeks,Gombe,Funakaye,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE GOMBE,SIA,17-Jan,3 weeks,Gombe,Gombe,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE KALTUNGO,SIA,17-Jan,3 weeks,Gombe,Kaltungo,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE KWAMI,SIA,17-Jan,3 weeks,Gombe,Kwami,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE NAFADA,SIA,17-Jan,3 weeks,Gombe,Nafada,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE SHOMGOM,SIA,17-Jan,3 weeks,Gombe,Shomgom,,,,,,,,,,,,
SIA 17-Jan 3 weeks GOMBE YAMALTU/DEBA,SIA,17-Jan,3 weeks,Gombe,Yamaltu/Deba,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ABOH-MBAISE,SIA,17-Jan,3 weeks,Imo,Aboh-Mbaise,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO AHIAZU-MBAISE,SIA,17-Jan,3 weeks,Imo,Ahiazu-Mbaise,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO EHIME -MBANO,SIA,17-Jan,3 weeks,Imo,Ehime -Mbano,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO EZINIHITTE,SIA,17-Jan,3 weeks,Imo,Ezinihitte,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO IDEATO NORTH,SIA,17-Jan,3 weeks,Imo,Ideato North,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO IDEATO SOUTH,SIA,17-Jan,3 weeks,Imo,Ideato South,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO IHITTE/UBOMA,SIA,17-Jan,3 weeks,Imo,Ihitte/Uboma,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO IKEDURU,SIA,17-Jan,3 weeks,Imo,Ikeduru,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ISIALA MBANO,SIA,17-Jan,3 weeks,Imo,Isiala Mbano,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ISU,SIA,17-Jan,3 weeks,Imo,Isu,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO MBATOLI,SIA,17-Jan,3 weeks,Imo,Mbatoli,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO NGOR-OKPALA,SIA,17-Jan,3 weeks,Imo,Ngor-Okpala,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO NJABA,SIA,17-Jan,3 weeks,Imo,Njaba,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO NKWERRE,SIA,17-Jan,3 weeks,Imo,Nkwerre,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO NWANGELE,SIA,17-Jan,3 weeks,Imo,Nwangele,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OBOWO,SIA,17-Jan,3 weeks,Imo,Obowo,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OGUTA,SIA,17-Jan,3 weeks,Imo,Oguta,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OHAJI/EGBEMA,SIA,17-Jan,3 weeks,Imo,Ohaji/Egbema,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OKIGWE,SIA,17-Jan,3 weeks,Imo,Okigwe,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ORLU,SIA,17-Jan,3 weeks,Imo,Orlu,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ORSU,SIA,17-Jan,3 weeks,Imo,Orsu,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ORU EAST,SIA,17-Jan,3 weeks,Imo,Oru East,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO ORU WEST,SIA,17-Jan,3 weeks,Imo,Oru West,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OWERRI MUNICIPAL,SIA,17-Jan,3 weeks,Imo,Owerri Municipal,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OWERRI NORTH,SIA,17-Jan,3 weeks,Imo,Owerri North,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO OWERRI WEST,SIA,17-Jan,3 weeks,Imo,Owerri West,,,,,,,,,,,,
SIA 17-Jan 3 weeks IMO UNUIMO,SIA,17-Jan,3 weeks,Imo,Unuimo,,,,,,,,,,,,
SIA 17-Jan 3 weeks JIGAWA AUYO,SIA,17-Jan,3 weeks,Jigawa,Auyo,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA BABURA,SIA,17-Jan,3 weeks,Jigawa,Babura,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA BIRINIWA,SIA,17-Jan,3 weeks,Jigawa,Biriniwa,Yes,Yes,NO,100%,No,No,NO,NO,No,No,NO,NO
SIA 17-Jan 3 weeks JIGAWA BIRNIN KUDU,SIA,17-Jan,3 weeks,Jigawa,Birnin Kudu,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA BUJI,SIA,17-Jan,3 weeks,Jigawa,Buji,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA DUTSE,SIA,17-Jan,3 weeks,Jigawa,Dutse,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA GAGARAWA,SIA,17-Jan,3 weeks,Jigawa,Gagarawa,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA GARKI,SIA,17-Jan,3 weeks,Jigawa,Garki,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA GUMEL,SIA,17-Jan,3 weeks,Jigawa,Gumel,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA GURI,SIA,17-Jan,3 weeks,Jigawa,Guri,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA GWARAM,SIA,17-Jan,3 weeks,Jigawa,Gwaram,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA GWIWA,SIA,17-Jan,3 weeks,Jigawa,Gwiwa,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA HADEJIA,SIA,17-Jan,3 weeks,Jigawa,Hadejia,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA JAHUN,SIA,17-Jan,3 weeks,Jigawa,Jahun,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA KAFIN HAUSA,SIA,17-Jan,3 weeks,Jigawa,Kafin Hausa,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA KAUGAMA,SIA,17-Jan,3 weeks,Jigawa,Kaugama,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA KAZAURE,SIA,17-Jan,3 weeks,Jigawa,Kazaure,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA KIRI KASAMA,SIA,17-Jan,3 weeks,Jigawa,Kiri Kasama,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA KIYAWA,SIA,17-Jan,3 weeks,Jigawa,Kiyawa,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA MAIGATARI,SIA,17-Jan,3 weeks,Jigawa,Maigatari,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA MALAM MADURI,SIA,17-Jan,3 weeks,Jigawa,Malam Maduri,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA MIGA,SIA,17-Jan,3 weeks,Jigawa,Miga,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA RINGIM,SIA,17-Jan,3 weeks,Jigawa,Ringim,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA RONI,SIA,17-Jan,3 weeks,Jigawa,Roni,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA SULE TANKAKAR,SIA,17-Jan,3 weeks,Jigawa,Sule Tankakar,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA TAURA,SIA,17-Jan,3 weeks,Jigawa,Taura,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks JIGAWA YANKWASHI,SIA,17-Jan,3 weeks,Jigawa,Yankwashi,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA BIRNIN GWARI,SIA,17-Jan,3 weeks,Kaduna,Birnin Gwari,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA CHIKUN,SIA,17-Jan,3 weeks,Kaduna,Chikun,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA GIWA,SIA,17-Jan,3 weeks,Kaduna,Giwa,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA IGABI,SIA,17-Jan,3 weeks,Kaduna,Igabi,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA IKARA,SIA,17-Jan,3 weeks,Kaduna,Ikara,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA JABA,SIA,17-Jan,3 weeks,Kaduna,Jaba,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA JEMA'A,SIA,17-Jan,3 weeks,Kaduna,Jema'a,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KACHIA,SIA,17-Jan,3 weeks,Kaduna,Kachia,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KADUNA NORTH,SIA,17-Jan,3 weeks,Kaduna,Kaduna North,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KADUNA SOUTH,SIA,17-Jan,3 weeks,Kaduna,Kaduna South,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KAGARKO,SIA,17-Jan,3 weeks,Kaduna,Kagarko,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KAJURU,SIA,17-Jan,3 weeks,Kaduna,Kajuru,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KAURA,SIA,17-Jan,3 weeks,Kaduna,Kaura,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KAURU,SIA,17-Jan,3 weeks,Kaduna,Kauru,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KUBAN,SIA,17-Jan,3 weeks,Kaduna,Kuban,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA KUDAN,SIA,17-Jan,3 weeks,Kaduna,Kudan,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA LERE,SIA,17-Jan,3 weeks,Kaduna,Lere,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA MAKARFI,SIA,17-Jan,3 weeks,Kaduna,Makarfi,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA SABON GARI,SIA,17-Jan,3 weeks,Kaduna,Sabon Gari,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA SANGA,SIA,17-Jan,3 weeks,Kaduna,Sanga,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA SOBA,SIA,17-Jan,3 weeks,Kaduna,Soba,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA ZANGON KATAF,SIA,17-Jan,3 weeks,Kaduna,Zangon Kataf,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KADUNA ZARIA,SIA,17-Jan,3 weeks,Kaduna,Zaria,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 17-Jan 3 weeks KANO AJINGI,SIA,17-Jan,3 weeks,Kano,Ajingi,No,Yes,No,100%,No,No,No,No,No,No,No,No
